system:index,LST,NDBI,NDVI,.geo
419,30.611109560000045,-0.00958755426917511,0.43599639778721216,"{""type"":""Point"",""coordinates"":[77.3184654601572,23.27377272375664]}"
420,31.43827040000002,0.02615470228158041,0.300148588410104,"{""type"":""Point"",""coordinates"":[77.49424506015154,23.298043978960006]}"
421,32.648249480000004,0.026695015355539805,0.3184,"{""type"":""Point"",""coordinates"":[77.36255388871336,23.335547988300544]}"
422,23.64176678000001,-0.48058671268334774,0.20083974807557733,"{""type"":""Point"",""coordinates"":[77.34044857186751,23.23801491320993]}"
423,26.769255079999994,-0.18199608610567514,0.036020583190394515,"{""type"":""Point"",""coordinates"":[77.41009121841357,23.25414361368613]}"
424,27.046114700000032,-0.18569719526784528,0.6741741741741741,"{""type"":""Point"",""coordinates"":[77.46275027413628,23.229002881175656]}"
425,33.64972934000002,-0.07029795158286778,0.14420803782505912,"{""type"":""Point"",""coordinates"":[77.44831339301929,23.196733144337507]}"
426,33.35407061000001,-0.009029745042492918,0.4173091270828152,"{""type"":""Point"",""coordinates"":[77.32718004375664,23.215557844400376]}"
427,30.49147886000003,-0.06354635463546354,0.17082837891399127,"{""type"":""Point"",""coordinates"":[77.49210511505856,23.245011118668426]}"
428,34.47347216000003,0.0949156432916332,0.08443344334433443,"{""type"":""Point"",""coordinates"":[77.46192262353375,23.274880262380503]}"
429,29.660900000000026,-0.019997948928315044,0.43894675925925924,"{""type"":""Point"",""coordinates"":[77.3690337250788,23.239367801969983]}"
430,31.82621567000001,-0.030426716141001856,0.38538288850087304,"{""type"":""Point"",""coordinates"":[77.39554506556313,23.32484460017041]}"
431,28.208241499999986,0.03150038415102623,0.5060590544461512,"{""type"":""Point"",""coordinates"":[77.47549720553387,23.206628389673185]}"
432,32.183398760000046,0.04919845218352681,0.2912912912912913,"{""type"":""Point"",""coordinates"":[77.43838304766858,23.34088086396539]}"
433,31.93559231000006,-0.05539152001889689,0.44829821717990276,"{""type"":""Point"",""coordinates"":[77.35465882686333,23.18833570318417]}"
434,31.815961610000045,0.048693200303654705,0.382070269418623,"{""type"":""Point"",""coordinates"":[77.34730122475375,23.222800594361075]}"
435,30.67605193999998,-0.0012581493766441725,0.10796101759270979,"{""type"":""Point"",""coordinates"":[77.43856629959818,23.186433963129993]}"
436,28.874755400000026,-0.07981469225678359,0.517202901246048,"{""type"":""Point"",""coordinates"":[77.42079186226859,23.224402036107705]}"
437,31.920211220000056,0.1086114696662364,0.15232419547079856,"{""type"":""Point"",""coordinates"":[77.40368261015186,23.203628467384874]}"
438,29.155033040000035,0.01945903872348706,0.2517699664637933,"{""type"":""Point"",""coordinates"":[77.42470781260216,23.174663586072725]}"
439,32.463676400000054,0.031604054859868815,0.1717171717171717,"{""type"":""Point"",""coordinates"":[77.41543669817817,23.30303279012488]}"
440,29.573740489999977,-0.15311550151975684,0.5940126050420168,"{""type"":""Point"",""coordinates"":[77.39091928551139,23.34703784905642]}"
441,27.794661080000026,-0.15141129032258063,0.5610222768894355,"{""type"":""Point"",""coordinates"":[77.4164481895354,23.19301235330903]}"
442,32.77129820000005,0.10194570662938367,0.13453046806005298,"{""type"":""Point"",""coordinates"":[77.41400825637638,23.205697521870306]}"
443,24.15446978,-0.043235704323570434,-0.25125125125125125,"{""type"":""Point"",""coordinates"":[77.40339605740687,23.2001408238489]}"
444,32.69097472999999,-0.09410343691665751,0.5397929222685829,"{""type"":""Point"",""coordinates"":[77.38759252195366,23.23630352575587]}"
445,31.933883300000048,-0.007736943907156673,0.2936064556176288,"{""type"":""Point"",""coordinates"":[77.46330916904942,23.315659716586225]}"
446,31.932174290000034,0.04557865994538962,0.29421817146112217,"{""type"":""Point"",""coordinates"":[77.33991400462938,23.270323766738795]}"
447,29.669445050000036,-0.03480278422273782,0.41930595544779514,"{""type"":""Point"",""coordinates"":[77.33966597157064,23.277821762056814]}"
448,22.922273570000016,-0.13188220230473752,-0.21561668145519078,"{""type"":""Point"",""coordinates"":[77.38640960568256,23.244924696931285]}"
449,27.743390780000027,-0.2095702259636686,0.6169792694965449,"{""type"":""Point"",""coordinates"":[77.46514718393293,23.21675823929109]}"
450,22.419824629999994,-0.3181242078580482,-0.18174665617623917,"{""type"":""Point"",""coordinates"":[77.36079482582007,23.254424665437316]}"
451,34.03425659000004,-0.04924294093575229,0.34546090606961694,"{""type"":""Point"",""coordinates"":[77.41550787676269,23.274570408413318]}"
452,32.925109099999986,-0.009863094361843074,0.2656826568265683,"{""type"":""Point"",""coordinates"":[77.44149518749907,23.209052609495604]}"
453,27.189671540000006,0.03546268656716418,0.15235378031383737,"{""type"":""Point"",""coordinates"":[77.42676279575396,23.199964160258673]}"
454,24.675717830000053,-0.48432879952690716,0.1750936329588015,"{""type"":""Point"",""coordinates"":[77.4908696616018,23.2618377835522]}"
455,30.450462620000053,-0.11395461129888942,0.47837231656520346,"{""type"":""Point"",""coordinates"":[77.40430610418898,23.202246797168364]}"
456,30.060808339999994,-0.09946672849524693,0.4566118875748733,"{""type"":""Point"",""coordinates"":[77.49323820388233,23.220960263974668]}"
457,30.27614360000001,-0.028841372451516658,0.35538814281035047,"{""type"":""Point"",""coordinates"":[77.3587179571263,23.324750649740103]}"
458,23.75797946,-0.2493368700265252,-0.13736263736263737,"{""type"":""Point"",""coordinates"":[77.35938546275544,23.22488375402771]}"
459,32.69268374000001,-0.011797215432033159,0.20689655172413793,"{""type"":""Point"",""coordinates"":[77.37433844261601,23.213649693470234]}"
460,31.120394540000007,-0.14333542582130152,0.46921215380478626,"{""type"":""Point"",""coordinates"":[77.42184456119219,23.340539841293655]}"
461,35.50742321000001,0.0024962556165751375,0.1873421482692022,"{""type"":""Point"",""coordinates"":[77.44890478781012,23.257530287277234]}"
462,28.338126260000024,-0.11589935760171306,0.688537869582827,"{""type"":""Point"",""coordinates"":[77.364211926103,23.28086244569974]}"
463,24.41423930000002,-0.1459227467811159,-0.021081576535288724,"{""type"":""Point"",""coordinates"":[77.4114412476765,23.252765467560476]}"
464,31.920211220000056,0.035413899955732624,0.23701390860062446,"{""type"":""Point"",""coordinates"":[77.4233344746615,23.316505758797756]}"
465,30.053972300000055,-0.2960917587085811,0.7414383561643836,"{""type"":""Point"",""coordinates"":[77.45795639161186,23.286234419950794]}"
466,35.19467438000004,0.08962947629890292,0.14950339780449556,"{""type"":""Point"",""coordinates"":[77.41969438323665,23.287180772389917]}"
467,31.007599880000043,-0.11226799456767768,0.48324781165107156,"{""type"":""Point"",""coordinates"":[77.37289136144564,23.314630655197536]}"
468,31.315221680000036,-0.003904343582235237,0.4069767441860465,"{""type"":""Point"",""coordinates"":[77.44882672391734,23.336645243563737]}"
469,34.42220186000003,0.0646935568360398,0.21690236837621402,"{""type"":""Point"",""coordinates"":[77.43934551896403,23.20701176933902]}"
470,32.19194381,-0.022260936895083235,0.2762203963267279,"{""type"":""Point"",""coordinates"":[77.40393820228701,23.181116295384925]}"
471,32.251759160000006,0.0565102445472571,0.4012269938650307,"{""type"":""Point"",""coordinates"":[77.45886841573089,23.313819075263503]}"
472,30.347922020000055,0.016634429400386848,0.38077131993481805,"{""type"":""Point"",""coordinates"":[77.4356383054594,23.289866882187482]}"
473,29.18237720000002,-0.21424401634559254,0.6070048931238733,"{""type"":""Point"",""coordinates"":[77.49136586575122,23.280496519177735]}"
474,29.440437710000026,-0.17352100285902794,0.5847935847935848,"{""type"":""Point"",""coordinates"":[77.40731289205824,23.32985094787134]}"
475,29.34302414000001,-0.005926151040875247,0.39632988820923853,"{""type"":""Point"",""coordinates"":[77.42023268960483,23.217915261590605]}"
476,32.65166750000003,-0.027014652014652016,0.4113575585968224,"{""type"":""Point"",""coordinates"":[77.43864998876163,23.197027072715176]}"
477,32.16630866000003,-0.14332716430187128,0.4740190880169671,"{""type"":""Point"",""coordinates"":[77.46189949740025,23.320341843719035]}"
478,27.046114700000032,-0.02681992337164751,0.6055299539170507,"{""type"":""Point"",""coordinates"":[77.41983478032652,23.19376256315405]}"
479,33.03106772000001,0.01115522783134808,0.16532976827094475,"{""type"":""Point"",""coordinates"":[77.428600437133,23.307524476212546]}"
480,32.50469264000003,0.050925393723416486,0.45147679324894513,"{""type"":""Point"",""coordinates"":[77.37919218849696,23.233588207910426]}"
481,27.83055029000002,-0.1385707741639945,0.45223488168273446,"{""type"":""Point"",""coordinates"":[77.48119525272736,23.204471983594612]}"
482,31.349401880000016,0.03555698786120958,0.3446158454395687,"{""type"":""Point"",""coordinates"":[77.42781113057028,23.26414603276664]}"
483,32.83624057999998,-0.13852711342647406,0.4429771908763505,"{""type"":""Point"",""coordinates"":[77.41626183935743,23.274623598896635]}"
484,31.094759390000036,-0.014067821708870132,0.09638168427793788,"{""type"":""Point"",""coordinates"":[77.41262412565203,23.312327392840967]}"
485,32.614069280000024,-0.012582384661473937,0.2827324478178368,"{""type"":""Point"",""coordinates"":[77.43222723171547,23.29722498803862]}"
486,29.04907442000001,-0.04923215898825655,0.4406201550387597,"{""type"":""Point"",""coordinates"":[77.46211927498882,23.3015196123401]}"
487,31.499794759999986,0.020128290201282904,0.06837091522971181,"{""type"":""Point"",""coordinates"":[77.41185299618265,23.218053297650258]}"
488,32.51323768999998,-0.02801358234295416,0.4093686354378819,"{""type"":""Point"",""coordinates"":[77.4877036198434,23.30141426093192]}"
489,33.41730398000004,-0.1314671604400392,0.6236323851203501,"{""type"":""Point"",""coordinates"":[77.47890515328045,23.23633131490187]}"
490,26.688931610000054,-0.28498835485919966,0.7842128472732618,"{""type"":""Point"",""coordinates"":[77.38034271079695,23.28599876256911]}"
491,28.11595496000001,0.03271240345297592,0.24868035190615836,"{""type"":""Point"",""coordinates"":[77.47538772503951,23.21477505295883]}"
492,31.298131580000017,0.08857176553838896,0.1686072886738243,"{""type"":""Point"",""coordinates"":[77.43106459981745,23.20147281807126]}"
493,32.624323340000046,0.022972148810733888,0.2975161987041037,"{""type"":""Point"",""coordinates"":[77.43625106164099,23.330349438646024]}"
494,34.220538680000004,0.15366553613357684,0.23769553605494087,"{""type"":""Point"",""coordinates"":[77.33937162345327,23.20355849770439]}"
495,34.19148551000001,-0.011343804537521814,0.33410071942446046,"{""type"":""Point"",""coordinates"":[77.3636888548134,23.300613017306688]}"
496,28.389396560000023,-0.053963072528817706,0.5352154531946508,"{""type"":""Point"",""coordinates"":[77.4808756455784,23.218432684209674]}"
497,32.06547707000004,-0.16812528788576692,0.4599884858952216,"{""type"":""Point"",""coordinates"":[77.44384205083664,23.331590268890956]}"
498,30.32741390000001,-0.13345864661654136,0.5,"{""type"":""Point"",""coordinates"":[77.3872082438757,23.221902837546164]}"
499,32.610651260000054,0.023932141775219632,0.22369920243068742,"{""type"":""Point"",""coordinates"":[77.45505112153789,23.31540464255565]}"
500,30.125750720000042,-0.1000669792364367,0.5561872275914346,"{""type"":""Point"",""coordinates"":[77.42420139878647,23.232233156151217]}"
501,33.52326260000001,0.05926511260371395,0.17929668152550768,"{""type"":""Point"",""coordinates"":[77.47248999304296,23.28720910194912]}"
502,28.635493999999994,0.02591687041564792,0.11145208536755474,"{""type"":""Point"",""coordinates"":[77.4573186698554,23.218962446485502]}"
503,30.877715120000005,-0.02461851475076297,0.4078837014257758,"{""type"":""Point"",""coordinates"":[77.50051456065738,23.291199644981724]}"
504,22.260886700000015,-0.2537313432835821,-0.20175438596491227,"{""type"":""Point"",""coordinates"":[77.37110917501131,23.254848474640095]}"
505,26.242880000000014,-0.25868161325697575,0.7664158686730507,"{""type"":""Point"",""coordinates"":[77.45800336997733,23.225318208239425]}"
506,23.424722510000038,-0.438871473354232,-0.02857142857142857,"{""type"":""Point"",""coordinates"":[77.49457801631134,23.278709379356936]}"
507,29.89845238999999,-0.028122956180510136,0.3566761188509432,"{""type"":""Point"",""coordinates"":[77.41637330018933,23.17368077925642]}"
508,31.29471355999999,-0.11437335670464505,0.45355815947413547,"{""type"":""Point"",""coordinates"":[77.33199013890416,23.305921112994984]}"
509,33.205386739999994,0.003965540817721865,0.2341579125720095,"{""type"":""Point"",""coordinates"":[77.47232962052851,23.26455828754056]}"
510,34.06330976000004,0.07397069085833916,0.20764447140907022,"{""type"":""Point"",""coordinates"":[77.41869829168738,23.214509004373713]}"
511,33.21734981000003,-0.0025501718594079167,0.40207784152581794,"{""type"":""Point"",""coordinates"":[77.40291940789969,23.18253614508396]}"
512,31.349401880000016,-0.11198680351906158,0.29057647309083173,"{""type"":""Point"",""coordinates"":[77.413377978773,23.203179984015318]}"
513,32.84649464000006,0.13016812942793698,0.19563953488372093,"{""type"":""Point"",""coordinates"":[77.3685431655715,23.210257310666236]}"
514,30.04200923000002,-0.24138678223185264,0.5580636388360076,"{""type"":""Point"",""coordinates"":[77.50597662234097,23.24680080266084]}"
515,28.645748060000017,-0.05316606929510155,0.339156855298139,"{""type"":""Point"",""coordinates"":[77.45877855109933,23.20514920008769]}"
516,31.255406330000028,0.014568817301601665,0.3867311855341908,"{""type"":""Point"",""coordinates"":[77.38384223466451,23.276885613549744]}"
517,32.46880342999998,-0.055176961969663665,0.44404332129963897,"{""type"":""Point"",""coordinates"":[77.38038334097847,23.306173412998874]}"
518,30.928985420000004,-0.14612281488121917,0.4874927283304247,"{""type"":""Point"",""coordinates"":[77.43297036482006,23.311627184135343]}"
519,31.991989640000043,-9.775171065493646E-4,0.38795180722891565,"{""type"":""Point"",""coordinates"":[77.47686856246953,23.238586482916396]}"
520,30.08131646000004,-0.12851007598282127,0.4908350305498982,"{""type"":""Point"",""coordinates"":[77.33461326844917,23.297486229645607]}"
521,29.961685760000023,-0.1809351705443867,0.4860716316088687,"{""type"":""Point"",""coordinates"":[77.45205215266208,23.296475485615876]}"
522,31.304967620000014,-0.14343434343434344,0.494279847462599,"{""type"":""Point"",""coordinates"":[77.43512679839674,23.327404698617727]}"
523,29.93946863000002,-0.15866517801761568,0.6648841354723708,"{""type"":""Point"",""coordinates"":[77.3597538690202,23.29199324614492]}"
524,29.12768888000005,-0.013350020859407593,0.3201086956521739,"{""type"":""Point"",""coordinates"":[77.40437889370011,23.346406688981194]}"
525,30.918731360000038,-0.11390872775693016,0.504086302713305,"{""type"":""Point"",""coordinates"":[77.47687379998449,23.239583013220066]}"
526,34.64095514000002,0.012263703502947355,0.004547960308710033,"{""type"":""Point"",""coordinates"":[77.46504961776151,23.26560267843053]}"
527,22.689848210000036,-0.12155591572123177,-0.145679012345679,"{""type"":""Point"",""coordinates"":[77.42335995321226,23.204127687528977]}"
528,34.31453423000005,0.12388966806919122,0.15857805255023183,"{""type"":""Point"",""coordinates"":[77.36845529992276,23.298020309172273]}"
529,23.884446200000014,-0.11392405063291139,-0.18063314711359404,"{""type"":""Point"",""coordinates"":[77.3820919960413,23.203732285735224]}"
530,29.729260400000044,0.04286581663630844,0.17712066905615292,"{""type"":""Point"",""coordinates"":[77.37538139165478,23.26727794518592]}"
531,29.99073893000002,-0.03117154811715481,0.13807434772569846,"{""type"":""Point"",""coordinates"":[77.50545456184433,23.244791309509168]}"
532,31.465614560000006,0.03285986856052576,0.19957927951617144,"{""type"":""Point"",""coordinates"":[77.41114501543497,23.243563726746324]}"
533,29.223393439999995,0.06449221645663454,0.19488717058545052,"{""type"":""Point"",""coordinates"":[77.41865748896306,23.187551033328173]}"
534,31.045198099999993,-0.012158752007341133,0.3804755944931164,"{""type"":""Point"",""coordinates"":[77.48388766122355,23.225072861745673]}"
535,30.549585200000024,0.0,0.33794011187890755,"{""type"":""Point"",""coordinates"":[77.45269502428964,23.32865937702176]}"
536,33.61896716000001,0.10932703659976387,0.186723297152745,"{""type"":""Point"",""coordinates"":[77.43634380085116,23.25726457955893]}"
537,33.37628774000001,0.12567754947686877,0.2293512938674229,"{""type"":""Point"",""coordinates"":[77.40695814029054,23.22060980976694]}"
538,23.54948023999998,-0.24822695035460993,-0.13665031534688157,"{""type"":""Point"",""coordinates"":[77.3733257104486,23.2569042319601]}"
539,30.50515094000002,-0.14112495789828225,0.46730186227804243,"{""type"":""Point"",""coordinates"":[77.38966783482185,23.21891079515008]}"
540,24.28093652000001,-0.17593436645396535,0.08494533221194281,"{""type"":""Point"",""coordinates"":[77.36404322409702,23.22005897830918]}"
541,22.204489370000033,-0.26506024096385544,-0.20454545454545456,"{""type"":""Point"",""coordinates"":[77.36854280318138,23.25371619276808]}"
542,28.951660850000053,0.14438769154104897,0.46470462785242056,"{""type"":""Point"",""coordinates"":[77.38082663995975,23.174709829479767]}"
543,35.97398294000004,0.205009633911368,0.20098966671517973,"{""type"":""Point"",""coordinates"":[77.3838375565931,23.23019698247737]}"
544,25.331977670000015,-0.5091767173571053,0.20975199663724253,"{""type"":""Point"",""coordinates"":[77.49327987047134,23.262479868645027]}"
545,23.15640794000001,-0.14183123877917414,-0.29411764705882354,"{""type"":""Point"",""coordinates"":[77.39228781178593,23.196925245104197]}"
546,34.28548106000005,0.12443829934324231,0.34127614508869475,"{""type"":""Point"",""coordinates"":[77.43810813199556,23.330719364771237]}"
547,33.499336459999995,0.019706116869802937,0.0981242822508613,"{""type"":""Point"",""coordinates"":[77.46703918385853,23.256863866251216]}"
548,33.81721232000001,0.10641821946169772,0.13384999343228687,"{""type"":""Point"",""coordinates"":[77.43897205592539,23.271245755772984]}"
549,22.69155722000005,-0.2689352360043908,-0.1586608442503639,"{""type"":""Point"",""coordinates"":[77.37309096837119,23.256269368202364]}"
550,32.303029460000005,0.04096768497262935,0.3557164253619571,"{""type"":""Point"",""coordinates"":[77.49395713578895,23.239432922927115]}"
551,31.482704660000024,-0.09376382131800089,0.42536023054755046,"{""type"":""Point"",""coordinates"":[77.38310563266833,23.325567521752372]}"
552,34.013748469999996,0.03211852492700335,0.07649747414000481,"{""type"":""Point"",""coordinates"":[77.44133716633661,23.228977525035233]}"
553,29.98561189999998,-0.060505836575875487,0.3303233679072605,"{""type"":""Point"",""coordinates"":[77.42329207012052,23.17971898946106]}"
554,30.705105109999977,0.07441121225256465,0.22438837920489296,"{""type"":""Point"",""coordinates"":[77.42232682272889,23.260649633369987]}"
555,31.962936470000045,-0.09270810927081093,0.5563725490196079,"{""type"":""Point"",""coordinates"":[77.43283773950381,23.30286463460557]}"
556,34.013748469999996,0.03211852492700335,0.07649747414000481,"{""type"":""Point"",""coordinates"":[77.4412666443785,23.228882054573194]}"
557,28.59618677000003,-0.159752249620194,0.484295542925516,"{""type"":""Point"",""coordinates"":[77.35256283183651,23.213853584120518]}"
558,26.800017260000004,-0.2126082872351529,0.6154060066740823,"{""type"":""Point"",""coordinates"":[77.43649447916236,23.28412543562057]}"
559,29.82154694000002,-0.039889958734525444,0.5204207920792079,"{""type"":""Point"",""coordinates"":[77.35691786993124,23.21788014433879]}"
560,30.24025439000002,-0.20575819893927913,0.7012828344532682,"{""type"":""Point"",""coordinates"":[77.44967893466814,23.228508846480317]}"
561,28.81664906000003,-0.26021798365122617,0.5530992024625717,"{""type"":""Point"",""coordinates"":[77.33291126917769,23.216346799807443]}"
562,32.56621700000005,-0.05196160267111853,0.5068001793453893,"{""type"":""Point"",""coordinates"":[77.34288712186518,23.22070932317152]}"
563,29.41480256,-0.09623752239570002,0.5981343283582089,"{""type"":""Point"",""coordinates"":[77.45489197354918,23.22529354137049]}"
564,29.310552949999988,-0.3091732729331823,0.5813953488372093,"{""type"":""Point"",""coordinates"":[77.47095202791014,23.20593191451006]}"
565,30.035173190000023,0.1940573534492687,0.3183873398643557,"{""type"":""Point"",""coordinates"":[77.38331554232107,23.186228020479714]}"
566,27.85276742000002,0.02376470588235294,0.3111075999367989,"{""type"":""Point"",""coordinates"":[77.45848711102946,23.19230331616148]}"
567,30.59060144,0.0036818029677563317,0.40940656565656564,"{""type"":""Point"",""coordinates"":[77.40461471051829,23.171354792940473]}"
568,22.780425740000055,-0.32639791937581275,-0.15492957746478872,"{""type"":""Point"",""coordinates"":[77.339933936463,23.242935636317693]}"
569,33.284001200000034,0.1120554685752628,0.21036585365853658,"{""type"":""Point"",""coordinates"":[77.42736985937582,23.29237040376753]}"
570,29.82496495999999,-0.10229151901724545,0.4143679903000909,"{""type"":""Point"",""coordinates"":[77.4561295487319,23.291245454770397]}"
571,31.918502210000042,-0.12797562369072557,0.4704568023833168,"{""type"":""Point"",""coordinates"":[77.3608187718971,23.19213192006235]}"
572,31.270787420000033,0.009608938547486033,0.4790589020523945,"{""type"":""Point"",""coordinates"":[77.41257158253356,23.214184656710984]}"
573,29.00122213999998,-0.2007011393514461,0.6139347021204982,"{""type"":""Point"",""coordinates"":[77.4177003531657,23.219201892826135]}"
574,29.437019690000056,-0.07864246898390238,0.5288475512280192,"{""type"":""Point"",""coordinates"":[77.41569241091688,23.174060891953424]}"
575,23.17008002,-0.3116036505867014,-0.1841038118410381,"{""type"":""Point"",""coordinates"":[77.35020596870392,23.24539918545995]}"
576,31.53226595000001,-0.12236686390532545,0.5381122283490107,"{""type"":""Point"",""coordinates"":[77.44512991074167,23.32704229961783]}"
577,30.990509780000025,-0.19164802386278895,0.4931090866619949,"{""type"":""Point"",""coordinates"":[77.39304610440827,23.32846093615692]}"
578,29.67457208000002,-0.03745358090185676,0.5138566341538938,"{""type"":""Point"",""coordinates"":[77.45465749241937,23.243411563786598]}"
579,35.09213378000004,0.12594570538495772,0.13052237732047778,"{""type"":""Point"",""coordinates"":[77.41150660131088,23.260349735616913]}"
580,32.35429976,-0.01834336486099169,0.19068364611260052,"{""type"":""Point"",""coordinates"":[77.4361349338746,23.229840371907166]}"
581,27.945053959999996,-0.25466785215292775,0.624938312222405,"{""type"":""Point"",""coordinates"":[77.32840489701333,23.228903587035834]}"
582,31.255406330000028,0.1449222099718241,0.09370103415857098,"{""type"":""Point"",""coordinates"":[77.4233515824538,23.26309196188288]}"
583,34.84603634000001,0.15697276584097442,0.1269667032564947,"{""type"":""Point"",""coordinates"":[77.44291180371424,23.25507159132197]}"
584,33.43610309000002,0.06827936012485368,0.08348457350272233,"{""type"":""Point"",""coordinates"":[77.41233522281084,23.221526719910077]}"
585,27.729718700000035,-0.04435859864126815,0.42441860465116277,"{""type"":""Point"",""coordinates"":[77.46672594058691,23.193897683349807]}"
586,30.75466640000002,-0.10199556541019955,0.47602885023334746,"{""type"":""Point"",""coordinates"":[77.42946400603093,23.223558211766722]}"
587,30.713650160000043,-0.0011753643629525152,0.1476690918889787,"{""type"":""Point"",""coordinates"":[77.48815029855267,23.228243529314366]}"
588,32.79864236000003,-0.14092684471656286,0.5226824457593688,"{""type"":""Point"",""coordinates"":[77.42581710090303,23.283680687439823]}"
589,30.226582310000026,0.07256004087889627,0.1370399373531715,"{""type"":""Point"",""coordinates"":[77.39684870396077,23.27924729530847]}"
590,32.256886190000046,-0.013190594532594151,0.37555151829743055,"{""type"":""Point"",""coordinates"":[77.41471325283072,23.30190480089119]}"
591,27.859603460000017,-0.09981885785108209,0.49430051813471504,"{""type"":""Point"",""coordinates"":[77.48140383016597,23.217616565018552]}"
592,22.79922485000003,-0.27014218009478674,-0.24293785310734464,"{""type"":""Point"",""coordinates"":[77.32424541755374,23.250738414568385]}"
593,31.793744479999987,0.024390243902439025,0.2729433513799023,"{""type"":""Point"",""coordinates"":[77.3632630473929,23.18361044540833]}"
594,32.330373620000046,-0.10300820419325434,0.4110787172011662,"{""type"":""Point"",""coordinates"":[77.47914614430977,23.28146253676703]}"
595,28.823485100000028,-0.11037735849056604,0.4397553516819572,"{""type"":""Point"",""coordinates"":[77.38828525105656,23.31593802374977]}"
596,30.03859121000005,0.009604829857299671,0.33345649362645485,"{""type"":""Point"",""coordinates"":[77.39252545228089,23.24529463950081]}"
597,33.06524792000005,0.16481037642746368,0.212443716741711,"{""type"":""Point"",""coordinates"":[77.43317873988407,23.24087832203391]}"
598,33.67194647000002,-0.14598041448417218,0.5833857772183764,"{""type"":""Point"",""coordinates"":[77.35329271246123,23.288261645217]}"
599,33.07037495000003,0.06362996008452688,0.29040608315806504,"{""type"":""Point"",""coordinates"":[77.40364850997152,23.287329272462298]}"
600,30.043718240000032,-0.09610604805302403,0.5137299771167048,"{""type"":""Point"",""coordinates"":[77.39848839978832,23.345816293548353]}"
601,30.42653647999998,-0.24649154372076287,0.6624540073588225,"{""type"":""Point"",""coordinates"":[77.42747182245743,23.28149661764207]}"
602,33.90437183000006,-0.002336028751123091,0.41001011122345804,"{""type"":""Point"",""coordinates"":[77.43564041904558,23.297477495629987]}"
603,23.595623509999996,-0.41471048513302033,-0.06804123711340206,"{""type"":""Point"",""coordinates"":[77.48967256059608,23.27418467689016]}"
604,31.928756270000008,-0.12303196002639766,0.5394158697337813,"{""type"":""Point"",""coordinates"":[77.39564917263007,23.268445766980665]}"
605,33.27032912000004,0.08979861340376362,0.3219851354591225,"{""type"":""Point"",""coordinates"":[77.47420789245976,23.296328619353698]}"
606,32.69268374000001,0.06069751844399732,0.3931857746829147,"{""type"":""Point"",""coordinates"":[77.38452638573801,23.333958912354916]}"
607,30.421409450000056,-0.27364341085271315,0.7177208572922111,"{""type"":""Point"",""coordinates"":[77.35814806293322,23.29604405117406]}"
608,34.087235899999996,-0.065323897659227,0.3956141914779818,"{""type"":""Point"",""coordinates"":[77.41575521329028,23.278983085870117]}"
609,31.547647040000015,-0.030119176598049836,0.2893951722267426,"{""type"":""Point"",""coordinates"":[77.4482406670369,23.230124694092417]}"
610,29.652354950000017,-0.018835170558111274,0.10621053623598153,"{""type"":""Point"",""coordinates"":[77.48003519500368,23.22334141789139]}"
611,29.500253059999977,-0.13863434821164647,0.47642775009582217,"{""type"":""Point"",""coordinates"":[77.3934943424027,23.247051836526076]}"
612,29.39429444000001,0.032802768166089964,0.5070088419236576,"{""type"":""Point"",""coordinates"":[77.41125982571069,23.239188747417362]}"
613,31.677531799999997,0.04012251148545176,0.3863167207313477,"{""type"":""Point"",""coordinates"":[77.32674093208006,23.277528315940916]}"
614,35.53647638000001,0.2208709297763829,0.22498072474942174,"{""type"":""Point"",""coordinates"":[77.37557795626884,23.288044146468444]}"
615,34.056473719999985,-0.08275328692962104,0.36807817589576547,"{""type"":""Point"",""coordinates"":[77.4170428901652,23.275650111814215]}"
616,29.997574970000016,-0.04262897851315638,0.3551373954599761,"{""type"":""Point"",""coordinates"":[77.4784345057012,23.22372669758446]}"
617,28.097155850000036,-0.004561003420752566,0.5729334047491519,"{""type"":""Point"",""coordinates"":[77.33121596265796,23.281753347923438]}"
618,27.729718700000035,-0.11509715994020926,0.6317359315967389,"{""type"":""Point"",""coordinates"":[77.46646916119286,23.2173734938563]}"
619,31.00076383999999,-0.0768716577540107,0.4616664146378346,"{""type"":""Point"",""coordinates"":[77.3672549809365,23.278658245409954]}"
620,22.780425740000055,-0.26506024096385544,-0.2391304347826087,"{""type"":""Point"",""coordinates"":[77.32763805613067,23.252311107117606]}"
621,28.820067080000058,-0.10648714810281518,0.47591836734693876,"{""type"":""Point"",""coordinates"":[77.48700774322243,23.27040088798902]}"
622,30.83328086000006,-0.10486220031369034,0.46429101707498144,"{""type"":""Point"",""coordinates"":[77.32959871128247,23.21615324397039]}"
623,31.12723058000006,-0.12814070351758794,0.37039459341617614,"{""type"":""Point"",""coordinates"":[77.41271252700979,23.29761641158768]}"
624,29.149906009999995,0.10804839558127301,0.22869565217391305,"{""type"":""Point"",""coordinates"":[77.47341708007968,23.212370699632107]}"
625,28.69872737000003,0.0628598848368522,0.25918762088974856,"{""type"":""Point"",""coordinates"":[77.38555892875507,23.345226528151706]}"
626,31.766400320000002,-0.18525847143210486,0.5493048819915939,"{""type"":""Point"",""coordinates"":[77.39754657850418,23.339279012992385]}"
627,33.137026340000034,0.053635547576301616,0.1937721160651097,"{""type"":""Point"",""coordinates"":[77.41304422370744,23.177554105541706]}"
628,29.25073759999998,-0.18720033354179696,0.5551611141452758,"{""type"":""Point"",""coordinates"":[77.46257543520932,23.206280046455802]}"
