system:index,NDBI,NDVI,.geo
475,-0.005926151040875247,0.39632988820923853,"{""type"":""Point"",""coordinates"":[77.42023268960483,23.217915261590605]}"
476,-0.027014652014652016,0.4113575585968224,"{""type"":""Point"",""coordinates"":[77.43864998876163,23.197027072715176]}"
477,-0.14332716430187128,0.4740190880169671,"{""type"":""Point"",""coordinates"":[77.46189949740025,23.320341843719035]}"
478,-0.02681992337164751,0.6055299539170507,"{""type"":""Point"",""coordinates"":[77.41983478033985,23.1937625631542]}"
479,0.01115522783134808,0.16532976827094475,"{""type"":""Point"",""coordinates"":[77.428600437133,23.307524476212546]}"
480,0.050925393723416486,0.45147679324894513,"{""type"":""Point"",""coordinates"":[77.37919218849696,23.233588207910426]}"
481,-0.1385707741639945,0.45223488168273446,"{""type"":""Point"",""coordinates"":[77.48119525272736,23.204471983594612]}"
482,0.03555698786120958,0.3446158454395687,"{""type"":""Point"",""coordinates"":[77.42781113057028,23.26414603276664]}"
483,-0.13852711342647406,0.4429771908763505,"{""type"":""Point"",""coordinates"":[77.41626183935743,23.274623598896635]}"
484,-0.014067821708870132,0.09638168427793788,"{""type"":""Point"",""coordinates"":[77.41262412564691,23.312327392830944]}"
485,-0.012582384661473937,0.2827324478178368,"{""type"":""Point"",""coordinates"":[77.43222723171547,23.29722498803862]}"
486,-0.04923215898825655,0.4406201550387597,"{""type"":""Point"",""coordinates"":[77.46211927498882,23.3015196123401]}"
487,0.020128290201282904,0.06837091522971181,"{""type"":""Point"",""coordinates"":[77.41185299618265,23.218053297650258]}"
488,-0.02801358234295416,0.4093686354378819,"{""type"":""Point"",""coordinates"":[77.4877036198434,23.30141426093192]}"
489,-0.1314671604400392,0.6236323851203501,"{""type"":""Point"",""coordinates"":[77.47890515328045,23.23633131490187]}"
490,-0.28498835485919966,0.7842128472732618,"{""type"":""Point"",""coordinates"":[77.38034271079695,23.28599876256911]}"
491,0.03271240345297592,0.24868035190615836,"{""type"":""Point"",""coordinates"":[77.47538772503951,23.21477505295883]}"
492,0.08857176553838896,0.1686072886738243,"{""type"":""Point"",""coordinates"":[77.43106459981745,23.20147281807126]}"
493,0.022972148810733888,0.2975161987041037,"{""type"":""Point"",""coordinates"":[77.43625106163383,23.330349438642575]}"
494,0.15366553613357684,0.23769553605494087,"{""type"":""Point"",""coordinates"":[77.33937162335022,23.203558497728764]}"
495,-0.011343804537521814,0.33410071942446046,"{""type"":""Point"",""coordinates"":[77.3636888548134,23.300613017306688]}"
496,-0.053963072528817706,0.5352154531946508,"{""type"":""Point"",""coordinates"":[77.4808756455784,23.218432684209674]}"
497,-0.16812528788576692,0.4599884858952216,"{""type"":""Point"",""coordinates"":[77.44384205083664,23.331590268890956]}"
498,-0.13345864661654136,0.5,"{""type"":""Point"",""coordinates"":[77.3872082438757,23.221902837546164]}"
499,0.023932141775219632,0.22369920243068742,"{""type"":""Point"",""coordinates"":[77.45505112153789,23.31540464255565]}"
500,-0.1000669792364367,0.5561872275914346,"{""type"":""Point"",""coordinates"":[77.42420139878647,23.232233156151217]}"
501,0.05926511260371395,0.17929668152550768,"{""type"":""Point"",""coordinates"":[77.47248999304296,23.28720910194912]}"
502,0.02591687041564792,0.11145208536755474,"{""type"":""Point"",""coordinates"":[77.4573186698554,23.218962446485502]}"
503,-0.02461851475076297,0.4078837014257758,"{""type"":""Point"",""coordinates"":[77.50051456065738,23.291199644981724]}"
504,-0.2537313432835821,-0.20175438596491227,"{""type"":""Point"",""coordinates"":[77.37110917501131,23.254848474640095]}"
505,-0.25868161325697575,0.7664158686730507,"{""type"":""Point"",""coordinates"":[77.45800336997733,23.225318208239425]}"
506,-0.438871473354232,-0.02857142857142857,"{""type"":""Point"",""coordinates"":[77.49457801631134,23.278709379356936]}"
507,-0.028122956180510136,0.3566761188509432,"{""type"":""Point"",""coordinates"":[77.41637330018933,23.17368077925642]}"
508,-0.11437335670464505,0.45355815947413547,"{""type"":""Point"",""coordinates"":[77.33199013890416,23.305921112994984]}"
509,0.003965540817721865,0.2341579125720095,"{""type"":""Point"",""coordinates"":[77.47232962052851,23.26455828754056]}"
510,0.07397069085833916,0.20764447140907022,"{""type"":""Point"",""coordinates"":[77.41869829168738,23.214509004373713]}"
511,-0.0025501718594079167,0.40207784152581794,"{""type"":""Point"",""coordinates"":[77.40291940789969,23.18253614508396]}"
512,-0.11198680351906158,0.29057647309083173,"{""type"":""Point"",""coordinates"":[77.41337797876656,23.203179984002862]}"
513,0.13016812942793698,0.19563953488372093,"{""type"":""Point"",""coordinates"":[77.3685431655715,23.210257310666236]}"
514,-0.24138678223185264,0.5580636388360076,"{""type"":""Point"",""coordinates"":[77.50597662234097,23.24680080266084]}"
515,-0.05316606929510155,0.339156855298139,"{""type"":""Point"",""coordinates"":[77.45877855109933,23.20514920008769]}"
516,0.014568817301601665,0.3867311855341908,"{""type"":""Point"",""coordinates"":[77.38384223466451,23.276885613549744]}"
517,-0.055176961969663665,0.44404332129963897,"{""type"":""Point"",""coordinates"":[77.38038334100467,23.306173413025526]}"
518,-0.14612281488121917,0.4874927283304247,"{""type"":""Point"",""coordinates"":[77.43297036482006,23.311627184135343]}"
519,-9.775171065493646E-4,0.38795180722891565,"{""type"":""Point"",""coordinates"":[77.47686856247186,23.23858648292389]}"
520,-0.12851007598282127,0.4908350305498982,"{""type"":""Point"",""coordinates"":[77.33461326844917,23.297486229645607]}"
521,-0.1809351705443867,0.4860716316088687,"{""type"":""Point"",""coordinates"":[77.45205215266208,23.296475485615876]}"
522,-0.14343434343434344,0.494279847462599,"{""type"":""Point"",""coordinates"":[77.43512679839674,23.327404698617727]}"
523,-0.15866517801761568,0.6648841354723708,"{""type"":""Point"",""coordinates"":[77.3597538690202,23.29199324614492]}"
524,-0.013350020859407593,0.3201086956521739,"{""type"":""Point"",""coordinates"":[77.40437889370011,23.346406688981194]}"
525,-0.11390872775693016,0.504086302713305,"{""type"":""Point"",""coordinates"":[77.47687379998449,23.239583013220066]}"
526,0.012263703502947355,0.004547960308710033,"{""type"":""Point"",""coordinates"":[77.46504961776151,23.26560267843053]}"
527,-0.12155591572123177,-0.145679012345679,"{""type"":""Point"",""coordinates"":[77.42335995321226,23.204127687528977]}"
528,0.12388966806919122,0.15857805255023183,"{""type"":""Point"",""coordinates"":[77.36845529992276,23.298020309172273]}"
529,-0.11392405063291139,-0.18063314711359404,"{""type"":""Point"",""coordinates"":[77.38209199602805,23.203732285731743]}"
530,0.04286581663630844,0.17712066905615292,"{""type"":""Point"",""coordinates"":[77.37538139165478,23.26727794518592]}"
531,-0.03117154811715481,0.13807434772569846,"{""type"":""Point"",""coordinates"":[77.50545456184433,23.244791309509168]}"
532,0.03285986856052576,0.19957927951617144,"{""type"":""Point"",""coordinates"":[77.41114501543497,23.243563726746324]}"
533,0.06449221645663454,0.19488717058545052,"{""type"":""Point"",""coordinates"":[77.41865748894932,23.187551033331626]}"
534,-0.012158752007341133,0.3804755944931164,"{""type"":""Point"",""coordinates"":[77.48388766122355,23.225072861745673]}"
535,0.0,0.33794011187890755,"{""type"":""Point"",""coordinates"":[77.45269502428964,23.32865937702176]}"
536,0.10932703659976387,0.186723297152745,"{""type"":""Point"",""coordinates"":[77.43634380085528,23.257264579560047]}"
537,0.12567754947686877,0.2293512938674229,"{""type"":""Point"",""coordinates"":[77.40695814029054,23.22060980976694]}"
538,-0.24822695035460993,-0.13665031534688157,"{""type"":""Point"",""coordinates"":[77.3733257104486,23.2569042319601]}"
539,-0.14112495789828225,0.46730186227804243,"{""type"":""Point"",""coordinates"":[77.38966783482185,23.21891079515008]}"
540,-0.17593436645396535,0.08494533221194281,"{""type"":""Point"",""coordinates"":[77.36404322409702,23.22005897830918]}"
541,-0.26506024096385544,-0.20454545454545456,"{""type"":""Point"",""coordinates"":[77.36854280318138,23.25371619276808]}"
542,0.14438769154104897,0.46470462785242056,"{""type"":""Point"",""coordinates"":[77.38082663995975,23.174709829479767]}"
543,0.205009633911368,0.20098966671517973,"{""type"":""Point"",""coordinates"":[77.3838375565931,23.23019698247737]}"
544,-0.5091767173571053,0.20975199663724253,"{""type"":""Point"",""coordinates"":[77.49327987047134,23.262479868645027]}"
545,-0.14183123877917414,-0.29411764705882354,"{""type"":""Point"",""coordinates"":[77.39228781177245,23.1969252451092]}"
546,0.12443829934324231,0.34127614508869475,"{""type"":""Point"",""coordinates"":[77.43810813199556,23.330719364771237]}"
547,0.019706116869802937,0.0981242822508613,"{""type"":""Point"",""coordinates"":[77.46703918385853,23.256863866251216]}"
548,0.10641821946169772,0.13384999343228687,"{""type"":""Point"",""coordinates"":[77.43897205592539,23.271245755772984]}"
549,-0.2689352360043908,-0.1586608442503639,"{""type"":""Point"",""coordinates"":[77.37309096836276,23.256269368193934]}"
550,0.04096768497262935,0.3557164253619571,"{""type"":""Point"",""coordinates"":[77.49395713578895,23.239432922927115]}"
551,-0.09376382131800089,0.42536023054755046,"{""type"":""Point"",""coordinates"":[77.38310563266833,23.325567521752372]}"
552,0.03211852492700335,0.07649747414000481,"{""type"":""Point"",""coordinates"":[77.44133716633661,23.228977525035233]}"
553,-0.060505836575875487,0.3303233679072605,"{""type"":""Point"",""coordinates"":[77.42329207012052,23.17971898946106]}"
554,0.07441121225256465,0.22438837920489296,"{""type"":""Point"",""coordinates"":[77.42232682272889,23.260649633369987]}"
555,-0.09270810927081093,0.5563725490196079,"{""type"":""Point"",""coordinates"":[77.43283773950381,23.30286463460557]}"
556,0.03211852492700335,0.07649747414000481,"{""type"":""Point"",""coordinates"":[77.4412666443785,23.228882054573194]}"
557,-0.159752249620194,0.484295542925516,"{""type"":""Point"",""coordinates"":[77.35256283181128,23.213853584144157]}"
558,-0.2126082872351529,0.6154060066740823,"{""type"":""Point"",""coordinates"":[77.43649447916236,23.28412543562057]}"
559,-0.039889958734525444,0.5204207920792079,"{""type"":""Point"",""coordinates"":[77.35691786993124,23.21788014433879]}"
560,-0.20575819893927913,0.7012828344532682,"{""type"":""Point"",""coordinates"":[77.44967893466814,23.228508846480317]}"
561,-0.26021798365122617,0.5530992024625717,"{""type"":""Point"",""coordinates"":[77.33291126924784,23.21634679979127]}"
562,-0.05196160267111853,0.5068001793453893,"{""type"":""Point"",""coordinates"":[77.34288712186518,23.22070932317152]}"
563,-0.09623752239570002,0.5981343283582089,"{""type"":""Point"",""coordinates"":[77.45489197354918,23.22529354137049]}"
564,-0.3091732729331823,0.5813953488372093,"{""type"":""Point"",""coordinates"":[77.47095202791014,23.20593191451006]}"
565,0.1940573534492687,0.3183873398643557,"{""type"":""Point"",""coordinates"":[77.38331554230571,23.186228020480264]}"
566,0.02376470588235294,0.3111075999367989,"{""type"":""Point"",""coordinates"":[77.45848711102946,23.19230331616148]}"
567,0.0036818029677563317,0.40940656565656564,"{""type"":""Point"",""coordinates"":[77.40461471051829,23.171354792940473]}"
568,-0.32639791937581275,-0.15492957746478872,"{""type"":""Point"",""coordinates"":[77.339933936463,23.242935636317693]}"
569,0.1120554685752628,0.21036585365853658,"{""type"":""Point"",""coordinates"":[77.42736985937582,23.29237040376753]}"
570,-0.10229151901724545,0.4143679903000909,"{""type"":""Point"",""coordinates"":[77.4561295487319,23.291245454770397]}"
571,-0.12797562369072557,0.4704568023833168,"{""type"":""Point"",""coordinates"":[77.36081877189204,23.192131920065908]}"
572,0.009608938547486033,0.4790589020523945,"{""type"":""Point"",""coordinates"":[77.41257158253356,23.214184656710984]}"
573,-0.2007011393514461,0.6139347021204982,"{""type"":""Point"",""coordinates"":[77.4177003531657,23.219201892826135]}"
574,-0.07864246898390238,0.5288475512280192,"{""type"":""Point"",""coordinates"":[77.41569241091688,23.174060891953424]}"
575,-0.3116036505867014,-0.1841038118410381,"{""type"":""Point"",""coordinates"":[77.35020596870392,23.24539918545995]}"
576,-0.12236686390532545,0.5381122283490107,"{""type"":""Point"",""coordinates"":[77.44512991074167,23.32704229961783]}"
577,-0.19164802386278895,0.4931090866619949,"{""type"":""Point"",""coordinates"":[77.39304610440827,23.32846093615692]}"
578,-0.03745358090185676,0.5138566341538938,"{""type"":""Point"",""coordinates"":[77.45465749241937,23.243411563786598]}"
579,0.12594570538495772,0.13052237732047778,"{""type"":""Point"",""coordinates"":[77.41150660131088,23.260349735616913]}"
580,-0.01834336486099169,0.19068364611260052,"{""type"":""Point"",""coordinates"":[77.4361349338746,23.229840371907166]}"
581,-0.25466785215292775,0.624938312222405,"{""type"":""Point"",""coordinates"":[77.32840489701333,23.228903587035834]}"
582,0.1449222099718241,0.09370103415857098,"{""type"":""Point"",""coordinates"":[77.4233515824538,23.26309196188288]}"
583,0.15697276584097442,0.1269667032564947,"{""type"":""Point"",""coordinates"":[77.44291180371424,23.25507159132197]}"
584,0.06827936012485368,0.08348457350272233,"{""type"":""Point"",""coordinates"":[77.41233522281084,23.221526719910077]}"
585,-0.04435859864126815,0.42441860465116277,"{""type"":""Point"",""coordinates"":[77.46672594058691,23.193897683349807]}"
586,-0.10199556541019955,0.47602885023334746,"{""type"":""Point"",""coordinates"":[77.42946400603093,23.223558211766722]}"
587,-0.0011753643629525152,0.1476690918889787,"{""type"":""Point"",""coordinates"":[77.48815029855267,23.228243529314366]}"
588,-0.14092684471656286,0.5226824457593688,"{""type"":""Point"",""coordinates"":[77.42581710090303,23.283680687439823]}"
589,0.07256004087889627,0.1370399373531715,"{""type"":""Point"",""coordinates"":[77.39684870396077,23.27924729530847]}"
590,-0.013190594532594151,0.37555151829743055,"{""type"":""Point"",""coordinates"":[77.41471325283072,23.30190480089119]}"
591,-0.09981885785108209,0.49430051813471504,"{""type"":""Point"",""coordinates"":[77.48140383016597,23.217616565018552]}"
592,-0.27014218009478674,-0.24293785310734464,"{""type"":""Point"",""coordinates"":[77.32424541755374,23.250738414568385]}"
593,0.024390243902439025,0.2729433513799023,"{""type"":""Point"",""coordinates"":[77.3632630473929,23.18361044540833]}"
594,-0.10300820419325434,0.4110787172011662,"{""type"":""Point"",""coordinates"":[77.47914614430977,23.28146253676703]}"
595,-0.11037735849056604,0.4397553516819572,"{""type"":""Point"",""coordinates"":[77.38828525105656,23.31593802374977]}"
596,0.009604829857299671,0.33345649362645485,"{""type"":""Point"",""coordinates"":[77.39252545228089,23.24529463950081]}"
597,0.16481037642746368,0.212443716741711,"{""type"":""Point"",""coordinates"":[77.43317873988407,23.24087832203391]}"
598,-0.14598041448417218,0.5833857772183764,"{""type"":""Point"",""coordinates"":[77.35329271246565,23.288261645220754]}"
599,0.06362996008452688,0.29040608315806504,"{""type"":""Point"",""coordinates"":[77.40364850997152,23.287329272462298]}"
600,-0.09610604805302403,0.5137299771167048,"{""type"":""Point"",""coordinates"":[77.39848839978832,23.345816293548353]}"
601,-0.24649154372076287,0.6624540073588225,"{""type"":""Point"",""coordinates"":[77.42747182245743,23.28149661764207]}"
602,-0.002336028751123091,0.41001011122345804,"{""type"":""Point"",""coordinates"":[77.43564041904558,23.297477495629987]}"
603,-0.41471048513302033,-0.06804123711340206,"{""type"":""Point"",""coordinates"":[77.48967256059608,23.27418467689016]}"
604,-0.12303196002639766,0.5394158697337813,"{""type"":""Point"",""coordinates"":[77.3956491726407,23.268445766978928]}"
605,0.08979861340376362,0.3219851354591225,"{""type"":""Point"",""coordinates"":[77.47420789245976,23.296328619353698]}"
606,0.06069751844399732,0.3931857746829147,"{""type"":""Point"",""coordinates"":[77.38452638573801,23.333958912354916]}"
607,-0.27364341085271315,0.7177208572922111,"{""type"":""Point"",""coordinates"":[77.35814806293322,23.29604405117406]}"
608,-0.065323897659227,0.3956141914779818,"{""type"":""Point"",""coordinates"":[77.41575521329028,23.278983085870117]}"
609,-0.030119176598049836,0.2893951722267426,"{""type"":""Point"",""coordinates"":[77.4482406670369,23.230124694092417]}"
610,-0.018835170558111274,0.10621053623598153,"{""type"":""Point"",""coordinates"":[77.48003519500368,23.22334141789139]}"
611,-0.13863434821164647,0.47642775009582217,"{""type"":""Point"",""coordinates"":[77.3934943424027,23.247051836526076]}"
612,0.032802768166089964,0.5070088419236576,"{""type"":""Point"",""coordinates"":[77.41125982571069,23.239188747417362]}"
613,0.04012251148545176,0.3863167207313477,"{""type"":""Point"",""coordinates"":[77.32674093208006,23.277528315940916]}"
614,0.2208709297763829,0.22498072474942174,"{""type"":""Point"",""coordinates"":[77.37557795626884,23.288044146468444]}"
615,-0.08275328692962104,0.36807817589576547,"{""type"":""Point"",""coordinates"":[77.4170428901652,23.275650111814215]}"
616,-0.04262897851315638,0.3551373954599761,"{""type"":""Point"",""coordinates"":[77.4784345057012,23.22372669758446]}"
617,-0.004561003420752566,0.5729334047491519,"{""type"":""Point"",""coordinates"":[77.33121596265796,23.281753347923438]}"
618,-0.11509715994020926,0.6317359315967389,"{""type"":""Point"",""coordinates"":[77.46646916118858,23.217373493849912]}"
619,-0.0768716577540107,0.4616664146378346,"{""type"":""Point"",""coordinates"":[77.3672549809365,23.278658245409954]}"
620,-0.26506024096385544,-0.2391304347826087,"{""type"":""Point"",""coordinates"":[77.32763805613067,23.252311107117606]}"
621,-0.10648714810281518,0.47591836734693876,"{""type"":""Point"",""coordinates"":[77.48700774322243,23.27040088798902]}"
622,-0.10486220031369034,0.46429101707498144,"{""type"":""Point"",""coordinates"":[77.32959871153638,23.2161532439002]}"
623,-0.12814070351758794,0.37039459341617614,"{""type"":""Point"",""coordinates"":[77.41271252700979,23.29761641158768]}"
624,0.10804839558127301,0.22869565217391305,"{""type"":""Point"",""coordinates"":[77.47341708007968,23.212370699632107]}"
625,0.0628598848368522,0.25918762088974856,"{""type"":""Point"",""coordinates"":[77.38555893053856,23.345226528385677]}"
626,-0.18525847143210486,0.5493048819915939,"{""type"":""Point"",""coordinates"":[77.39754657850418,23.339279012992385]}"
627,0.053635547576301616,0.1937721160651097,"{""type"":""Point"",""coordinates"":[77.41304422370744,23.177554105541706]}"
628,-0.18720033354179696,0.5551611141452758,"{""type"":""Point"",""coordinates"":[77.46257543520932,23.206280046455802]}"
629,0.004068522483940043,0.1313549014838239,"{""type"":""Point"",""coordinates"":[77.44479596748278,23.179441956149528]}"
630,-0.17341296173412962,0.5015567506368526,"{""type"":""Point"",""coordinates"":[77.50118109915384,23.23393208842002]}"
631,-0.07178855414940083,0.3605345464884845,"{""type"":""Point"",""coordinates"":[77.38704188332026,23.17497213142845]}"
632,0.04471460951988461,0.16074111166750124,"{""type"":""Point"",""coordinates"":[77.42502244781042,23.241407751398903]}"
633,0.057757644394110984,0.19340186469041357,"{""type"":""Point"",""coordinates"":[77.44564464783511,23.279541782597246]}"
634,-0.4692923076923077,0.7073798627002288,"{""type"":""Point"",""coordinates"":[77.31940545758032,23.245157097690623]}"
635,0.09759095378564406,0.08145529533068198,"{""type"":""Point"",""coordinates"":[77.42207387329293,23.28410282606092]}"
636,-0.06765171503957784,0.5037906942173331,"{""type"":""Point"",""coordinates"":[77.32755312696082,23.21712047552036]}"
637,-0.11233885819521179,-0.37083333333333335,"{""type"":""Point"",""coordinates"":[77.3833463460895,23.246753435645157]}"
638,-0.08587312617889407,0.5332211942809083,"{""type"":""Point"",""coordinates"":[77.46265519704903,23.227567049165177]}"
639,-0.012179649835067242,0.33099766433099764,"{""type"":""Point"",""coordinates"":[77.38680860589365,23.228926508242935]}"
640,0.051467163483931065,0.17767818418389475,"{""type"":""Point"",""coordinates"":[77.42889893801873,23.27345053272418]}"
641,-0.2293976951511198,0.5154114178504422,"{""type"":""Point"",""coordinates"":[77.40078443877148,23.32046923635399]}"
642,-0.05089186737881689,0.3253685815963396,"{""type"":""Point"",""coordinates"":[77.44290175585769,23.27804101821548]}"
643,0.03974730192155831,0.10233682514101532,"{""type"":""Point"",""coordinates"":[77.4622647404842,23.204806498255913]}"
644,-0.42841851752742843,0.4881516587677725,"{""type"":""Point"",""coordinates"":[77.48997264399358,23.262307999254773]}"
645,-7.4757039621231E-4,0.42563010294639686,"{""type"":""Point"",""coordinates"":[77.37157174514061,23.315264950848587]}"
646,-0.05076778439360702,0.40204892326991426,"{""type"":""Point"",""coordinates"":[77.46198815679122,23.23350161692341]}"
647,-0.07224172784338759,0.5903424333280732,"{""type"":""Point"",""coordinates"":[77.44351120198809,23.25842675323436]}"
648,-0.06175485599464166,0.44450519409513395,"{""type"":""Point"",""coordinates"":[77.47530708349424,23.26008816899743]}"
649,-0.034541267725124225,0.4980694980694981,"{""type"":""Point"",""coordinates"":[77.40758431548603,23.202678327346348]}"
650,0.01634506242905789,0.20679571090377386,"{""type"":""Point"",""coordinates"":[77.45244789317847,23.206393594743222]}"
651,-0.14285714285714285,0.4946717084908903,"{""type"":""Point"",""coordinates"":[77.32049077675983,23.277922627931968]}"
652,0.015825688073394496,0.14655978623914495,"{""type"":""Point"",""coordinates"":[77.43536103184509,23.248069703641825]}"
653,-0.04583620096352374,0.42204753883586,"{""type"":""Point"",""coordinates"":[77.39543848210826,23.23770025807562]}"
654,0.07949087415946206,0.1675296984465428,"{""type"":""Point"",""coordinates"":[77.416479791448,23.189436496487048]}"
655,0.13640469738030714,0.11033681765389082,"{""type"":""Point"",""coordinates"":[77.41943893274711,23.258559998931727]}"
656,-0.09221902017291066,-0.24652087475149106,"{""type"":""Point"",""coordinates"":[77.39641251086962,23.19807696270505]}"
657,0.02087037903603182,0.08493207508036918,"{""type"":""Point"",""coordinates"":[77.3931335428209,23.214788158055633]}"
658,-0.10546541417591802,0.42920231852056306,"{""type"":""Point"",""coordinates"":[77.4631576182648,23.311233642021467]}"
659,-0.18158123370981755,0.600418410041841,"{""type"":""Point"",""coordinates"":[77.44839667262444,23.272165254908124]}"
660,-0.21803833145434048,0.6273535170959482,"{""type"":""Point"",""coordinates"":[77.50031193515728,23.237235434294938]}"
661,-0.13488372093023257,0.45329153605015676,"{""type"":""Point"",""coordinates"":[77.47112054001141,23.30346955542985]}"
662,-0.18040800977719282,0.5801661213189026,"{""type"":""Point"",""coordinates"":[77.34322349996775,23.21408865730945]}"
663,-0.3626588465298143,0.034892353377876766,"{""type"":""Point"",""coordinates"":[77.35292589408442,23.26308010062301]}"
664,-0.021249028245659496,0.5552486187845304,"{""type"":""Point"",""coordinates"":[77.39110626963682,23.1803521363575]}"
665,0.11677168521249497,0.31078392359729407,"{""type"":""Point"",""coordinates"":[77.44570883267755,23.228388599742058]}"
666,-0.016611295681063124,0.1403321976149915,"{""type"":""Point"",""coordinates"":[77.4631859991318,23.260560142567442]}"
667,0.1909899229401304,0.3884028484231943,"{""type"":""Point"",""coordinates"":[77.3825681803432,23.185700831610735]}"
668,-0.30257801899592945,-0.21504497138184792,"{""type"":""Point"",""coordinates"":[77.35858848056633,23.246377051987945]}"
669,-0.06394753023160483,0.46514253457521876,"{""type"":""Point"",""coordinates"":[77.33961908663126,23.231682807970525]}"
670,-0.1210762331838565,-0.435665914221219,"{""type"":""Point"",""coordinates"":[77.32820013642463,23.236168312010626]}"
671,-0.14731785428342675,0.4727646454265159,"{""type"":""Point"",""coordinates"":[77.4387202560394,23.29930153313797]}"
672,-0.06229508196721312,0.20729554814669543,"{""type"":""Point"",""coordinates"":[77.33439586536578,23.313429118522222]}"
673,-0.04672897196261682,0.5377160394120497,"{""type"":""Point"",""coordinates"":[77.3379798897176,23.22367084205098]}"
674,-0.015988372093023256,0.47157894736842104,"{""type"":""Point"",""coordinates"":[77.34071749780894,23.306111224935297]}"
675,-0.0014930944382232176,0.45341278439869986,"{""type"":""Point"",""coordinates"":[77.45659070442376,23.314216492515488]}"
676,-0.006643220007815553,0.09897610921501707,"{""type"":""Point"",""coordinates"":[77.43342867787398,23.296113248865026]}"
677,-0.2290374454399265,0.5229148875604896,"{""type"":""Point"",""coordinates"":[77.41793993723091,23.337397778089844]}"
678,0.01838529176658673,0.23293172690763053,"{""type"":""Point"",""coordinates"":[77.39397347957556,23.345847029731825]}"
679,-0.07706464228203358,0.47001569858712716,"{""type"":""Point"",""coordinates"":[77.37430666998299,23.325884015769716]}"
680,-0.07331975560081466,0.3955643826547501,"{""type"":""Point"",""coordinates"":[77.35956577445349,23.325925156397428]}"
681,-0.034757344237598194,0.5343864688048509,"{""type"":""Point"",""coordinates"":[77.3736459450081,23.203335537575377]}"
682,-0.038783970520497466,0.4130325814536341,"{""type"":""Point"",""coordinates"":[77.33193228763223,23.26607599061283]}"
683,-0.07608359929990734,0.5316529894490035,"{""type"":""Point"",""coordinates"":[77.34864427030591,23.213257718345282]}"
684,0.07963820869181558,0.3076320325967717,"{""type"":""Point"",""coordinates"":[77.32500113561815,23.271734491316174]}"
685,0.06713124274099884,0.22066869300911854,"{""type"":""Point"",""coordinates"":[77.41405576540726,23.221129484441235]}"
686,-0.07569955817378497,0.37267430934034956,"{""type"":""Point"",""coordinates"":[77.3825369154728,23.215156371588467]}"
687,0.07462981243830208,0.10777593949420941,"{""type"":""Point"",""coordinates"":[77.46656918878705,23.272542483000752]}"
688,-0.05978684689368339,0.5275384038965905,"{""type"":""Point"",""coordinates"":[77.45388296965383,23.246542368942087]}"
689,0.07132649084058724,0.1290475438319381,"{""type"":""Point"",""coordinates"":[77.46094944086725,23.27426109495591]}"
690,-0.012563983248022336,0.2967818831942789,"{""type"":""Point"",""coordinates"":[77.47559397540681,23.303105735389465]}"
691,-0.058798097708603544,0.2308078904384973,"{""type"":""Point"",""coordinates"":[77.48971641467496,23.243194217006934]}"
692,0.013539651837524178,0.15491507977354607,"{""type"":""Point"",""coordinates"":[77.34322297553626,23.279454560553617]}"
693,0.02279677509035307,0.2648434688736956,"{""type"":""Point"",""coordinates"":[77.46558224813329,23.276584945593754]}"
694,-0.004410973641742873,0.49447734912758123,"{""type"":""Point"",""coordinates"":[77.48439971957784,23.245466990123973]}"
695,0.0427752762996316,0.1708599324070597,"{""type"":""Point"",""coordinates"":[77.46713281795948,23.262744201345857]}"
696,0.07230528899799152,0.19988454322413046,"{""type"":""Point"",""coordinates"":[77.34987747318034,23.21738466370122]}"
697,-0.2217517861868219,0.6524695776664281,"{""type"":""Point"",""coordinates"":[77.44347313001595,23.27736423640482]}"
698,-0.09947784174588298,0.31983285117325616,"{""type"":""Point"",""coordinates"":[77.45280318850999,23.21016149907594]}"
699,-0.02220558882235529,0.39733969986357437,"{""type"":""Point"",""coordinates"":[77.38085806993229,23.27914241583975]}"
700,0.026623252250526717,0.123342175066313,"{""type"":""Point"",""coordinates"":[77.49511059833827,23.245114574541876]}"
701,-0.10378827192527244,0.43667679837892603,"{""type"":""Point"",""coordinates"":[77.39470063437004,23.336950442746105]}"
702,0.10802974914912392,0.13179782469609724,"{""type"":""Point"",""coordinates"":[77.38687625805095,23.217480817154243]}"
703,-0.09410456062291435,0.4354932866316404,"{""type"":""Point"",""coordinates"":[77.4699314993088,23.303898877140433]}"
704,-0.18933925596890616,0.6776315789473685,"{""type"":""Point"",""coordinates"":[77.4779731810639,23.241311737375526]}"
705,0.024761288234342125,0.17672329623120483,"{""type"":""Point"",""coordinates"":[77.39763640659454,23.24602698200702]}"
706,0.04895709499621744,0.20647107211406635,"{""type"":""Point"",""coordinates"":[77.49553436587847,23.240741166969595]}"
707,-0.011413107424402871,0.4045751633986928,"{""type"":""Point"",""coordinates"":[77.47344219261016,23.245104368996202]}"
708,-0.0019447685725398677,0.20797186400937867,"{""type"":""Point"",""coordinates"":[77.31443457692912,23.267535884741083]}"
709,0.02329450915141431,0.049268238185677576,"{""type"":""Point"",""coordinates"":[77.4913092051744,23.249087996310248]}"
710,-0.06017435679353604,0.43937644341801385,"{""type"":""Point"",""coordinates"":[77.4327066278922,23.329418309419772]}"
711,0.14120449132357946,0.14380664652567976,"{""type"":""Point"",""coordinates"":[77.42634264206866,23.25608836174637]}"
712,-0.09299938411003901,0.35126903553299493,"{""type"":""Point"",""coordinates"":[77.40249254339548,23.32286928364677]}"
